date,prec_AGCD,prec_SILO,PET_morton,sf_mmd
1981-08-15,3.894632,3.175392,2.760952,0.955987
1981-08-16,1.277649,1.07382,4.041333,0.894292
1981-08-17,0.0,0.0,4.088952,0.922082
1981-08-18,0.0,0.0,4.03181,0.920415
1981-08-19,0.0,0.0,3.82381,0.864834
1981-08-20,0.0,0.0,4.256,0.841491
1981-08-21,0.000487,0.0,4.215429,0.817591
1981-08-22,0.0,0.0,4.205334,0.798693
1981-08-23,0.096399,0.0,4.39981,0.836488
1981-08-24,3.98066,1.552347,2.508,0.865946
1981-08-25,3.641853,2.178205,2.591429,0.963768
1981-08-26,0.020073,0.0,4.028952,0.884843
1981-08-27,0.00101,0.0,4.697333,0.857053
1981-08-28,0.0,0.0,4.936952,0.813144
1981-08-29,0.0,0.0,4.359048,0.770903
1981-08-30,0.0,0.0,4.474095,0.755896
1981-08-31,0.0,0.0,3.915048,0.729774
1981-09-01,0.194974,0.0,3.426476,0.715323
1981-09-02,0.371596,0.0,3.379048,0.672525
1981-09-03,0.67024,0.0,2.274476,0.681418
1981-09-04,4.494498,6.242965,2.260762,0.773126
1981-09-05,10.195802,9.243033,3.26019,1.298363
1981-09-06,18.617377,14.776709,3.724762,1.132177
1981-09-07,6.104803,6.680705,1.690857,1.08271
1981-09-08,11.112952,8.334242,2.436571,1.305033
1981-09-09,11.127054,5.532294,3.711238,1.199986
1981-09-10,4.648899,2.099028,3.456,1.229999
1981-09-11,20.225504,13.220707,3.578667,1.218327
1981-09-12,18.930281,15.557272,4.331429,2.640635
1981-09-13,3.046663,1.379533,4.506667,1.597943
1981-09-14,1.718441,0.003428,2.623429,1.176086
1981-09-15,30.442881,16.483589,3.698667,2.26102
1981-09-16,8.159351,4.828729,4.342095,2.107061
1981-09-17,0.0,0.0,4.912952,1.348942
1981-09-18,0.633108,0.418454,4.42781,1.167749
1981-09-19,1.444167,2.186052,3.513714,1.028241
1981-09-20,11.562336,12.252859,3.750286,0.980998
1981-09-21,2.938856,0.266039,5.635048,1.199986
1981-09-22,0.0,0.0,5.365524,0.974328
1981-09-23,0.0,0.0,5.569333,0.873727
1981-09-24,0.0,0.0,5.733143,0.824816
1981-09-25,0.0,0.0,5.314667,0.782019
1981-09-26,0.0,0.0,5.617714,0.749227
1981-09-27,0.0,0.0,5.020381,0.756452
1981-09-28,0.017535,0.0,5.460952,0.732553
1981-09-29,1.478212,1.949873,1.901714,0.676416
1981-09-30,0.452507,0.749839,4.246667,0.671414
1981-10-01,1.233683,1.115027,4.814286,0.737555
1981-10-02,4.596492,8.074811,4.94,0.801473
1981-10-03,0.006483,0.0,4.717333,1.133289
1981-10-04,0.798082,0.73403,2.240572,0.769236
1981-10-05,0.004896,0.0,3.804952,0.705318
1981-10-06,6.9e-05,0.0,3.818095,0.641956
1981-10-07,3.214185,1.081705,4.180762,0.643624
1981-10-08,2.66652,2.222014,3.117143,0.714211
1981-10-09,21.012976,22.23789,4.445333,0.773682
1981-10-10,4.366782,4.64659,4.960381,1.23389
1981-10-11,1.030599,0.008939,3.76019,1.084378
1981-10-12,8.128564,8.952486,5.600762,0.927641
1981-10-13,0.001966,0.0,6.133714,0.864279
1981-10-14,0.986851,0.001712,5.086667,0.78591
1981-10-15,1.147826,0.321097,5.308953,0.75145
1981-10-16,0.005348,0.0,6.082857,0.732553
1981-10-17,0.135227,0.079743,5.818476,0.725883
1981-10-18,0.0,0.0,5.938667,0.688088
1981-10-19,0.0,0.0,6.205333,0.698093
1981-10-20,0.0,0.0,6.521714,0.649737
1981-10-21,0.0,0.0,5.437905,0.6414
1981-10-22,0.0,0.0,3.062286,0.622503
1981-10-23,0.0,0.0,5.097143,0.552471
1981-10-24,0.0725,0.0,4.707048,0.548581
1981-10-25,0.000251,0.0,4.650667,0.58582
1981-10-26,18.789803,17.717845,3.444952,0.605273
1981-10-27,17.597909,20.641301,5.912,1.052697
1981-10-28,0.639061,0.559334,6.097333,0.690867
1981-10-29,1.311306,0.282442,5.72,0.550804
1981-10-30,10.034077,5.985849,4.609143,0.563587
1981-10-31,7.042267,11.464497,5.959429,0.928196
1981-11-01,1.258594,2.610792,5.574476,0.816479
1981-11-02,0.079974,0.0,6.142095,0.703651
1981-11-03,0.047485,0.0,6.592572,0.649737
1981-11-04,0.134446,0.0,5.745143,0.618612
1981-11-05,0.0,0.0,7.240381,0.620836
1981-11-06,0.0,0.0,6.806286,0.619724
1981-11-07,0.0,0.0,6.088,0.566367
1981-11-08,0.066399,0.0,3.271429,0.558585
1981-11-09,2.972803,2.749856,3.977333,0.761454
1981-11-10,11.794269,15.405101,6.35181,1.077708
1981-11-11,0.001362,0.0,6.487048,0.835377
1981-11-12,0.002264,0.0,6.033333,0.631952
1981-11-13,0.0,0.0,5.499048,0.552471
1981-11-14,0.01596,0.163188,5.174667,0.563032
1981-11-15,26.71215,20.895738,4.817714,1.291694
1981-11-16,17.394388,16.027183,5.471429,0.99656
1981-11-17,9.177589,6.969489,5.475048,0.880397
1981-11-18,38.329156,34.168178,3.024191,1.406745
1981-11-19,24.490446,13.70395,3.533143,4.190779
1981-11-20,33.155045,37.580527,4.542095,11.092224
1981-11-21,1.580593,1.448517,4.215048,5.620868
1981-11-22,57.721657,63.049269,4.782857,6.957026
1981-11-23,9.390694,7.308933,3.874095,4.032374
1981-11-24,18.073337,32.03881,5.241143,3.870634
1981-11-25,5.99726,2.677668,5.754095,2.931322
1981-11-26,0.54425,1.109874,6.576572,2.803486
1981-11-27,9.738888,7.61329,6.053714,2.338832
1981-11-28,3.725699,0.692892,5.15181,1.996456
1981-11-29,27.23056,23.949298,5.017905,3.063604
1981-11-30,8.255353,9.003903,5.48781,2.572827
1981-12-01,0.13678,0.196372,5.294857,2.024802
1981-12-02,1.342978,1.207549,6.599238,1.893632
1981-12-03,5.445379,4.297482,5.640381,1.838051
1981-12-04,5.058385,11.917109,7.023619,2.182651
1981-12-05,1.832044,5.510218,6.862476,1.746899
1981-12-06,1.046298,1.623021,5.066286,1.56515
1981-12-07,4.674323,4.850201,5.059238,1.517907
1981-12-08,2.361656,2.721691,6.952952,1.616284
1981-12-09,0.0,0.0,7.105714,1.360614
1981-12-10,0.000547,0.0,7.12,1.209434
1981-12-11,13.350608,12.011601,5.973905,1.195539
1981-12-12,4.075595,3.323753,5.848762,1.639072
1981-12-13,1.938638,1.544077,5.867048,1.636849
1981-12-14,0.144913,0.140689,5.430667,1.283356
1981-12-15,1.092712,0.111739,5.460381,1.226108
1981-12-16,5.103531,4.67404,3.112952,1.186646
1981-12-17,1.566988,0.270797,6.551048,1.206099
1981-12-18,0.306066,0.790221,6.440381,1.442873
1981-12-19,0.0,0.0,6.966286,1.206099
1981-12-20,0.009862,0.0,7.550095,1.137179
1981-12-21,0.043384,0.016737,7.297905,1.041581
1981-12-22,0.0,0.0,6.971619,1.026574
1981-12-23,0.000474,0.0,7.030667,0.982665
1981-12-24,0.687161,0.096517,4.097524,0.930975
1981-12-25,2.536289,3.33749,5.158095,0.930975
1981-12-26,18.489319,23.643566,6.052381,1.905304
1981-12-27,10.717282,21.498587,6.515619,1.370062
1981-12-28,0.0,0.0,5.915048,1.032132
1981-12-29,0.009572,0.0,6.360381,0.944871
1981-12-30,1.52266,0.0653,6.244381,0.981554
1981-12-31,0.007906,0.0,6.685333,0.918192
1982-01-01,0.003748,0.0,6.856953,0.869281
1982-01-02,0.000937,0.0,6.958857,0.853162
1982-01-03,0.0,0.0,4.785333,0.853718
1982-01-04,0.002757,0.0,5.215429,0.840935
1982-01-05,0.003538,0.0,5.605524,0.840935
1982-01-06,0.060859,0.04832,5.752,0.840935
1982-01-07,0.05615,0.073447,5.877714,0.863167
1982-01-08,0.200623,0.289658,5.880572,0.834265
1982-01-09,0.739079,1.699372,5.750286,0.791468
1982-01-10,0.769355,0.494998,6.673714,0.763122
1982-01-11,6.685605,10.761057,4.649333,0.798138
1982-01-12,4.620592,5.695191,5.551238,0.857609
1982-01-13,0.740279,0.650422,5.026095,0.823705
1982-01-14,7.865993,4.565615,6.194667,0.784798
1982-01-15,5.422719,5.445312,4.491238,0.79258
1982-01-16,3.523815,2.628129,5.767429,0.919303
1982-01-17,0.931778,0.949486,5.376381,1.02046
1982-01-18,3.097961,2.269862,4.472191,0.937645
1982-01-19,2.679293,2.87901,3.353143,0.890402
1982-01-20,22.866776,23.421097,2.195048,0.934866
1982-01-21,24.939429,22.278808,3.731429,2.276026
1982-01-22,12.550175,3.741098,5.575238,1.6752
1982-01-23,3.112385,3.195936,5.051429,1.102719
1982-01-24,16.661957,10.767161,3.998095,1.149407
1982-01-25,5.526086,5.235335,6.693143,1.488449
1982-01-26,0.355022,0.111376,6.43181,1.270017
1982-01-27,2.566782,2.608901,4.115238,1.034355
1982-01-28,29.39032,30.092571,2.240952,1.152742
1982-01-29,44.690257,30.659581,2.561524,7.898006
1982-01-30,1.890443,1.051996,6.377905,4.533155
1982-01-31,0.065919,0.016737,6.346857,2.566713
1982-02-01,0.091321,0.0,6.833905,1.891964
1982-02-02,7.8e-05,0.0,6.050476,1.580713
1982-02-03,3.208681,4.170973,5.97581,1.425087
1982-02-04,45.835651,57.510634,4.891429,2.436099
1982-02-05,14.67253,17.212506,5.343238,5.043385
1982-02-06,4.880519,6.010026,4.67981,3.098619
1982-02-07,9.807429,5.478411,4.244953,2.820716
1982-02-08,11.11436,14.263922,4.694095,3.200332
1982-02-09,4.985807,2.026766,6.165143,2.759022
1982-02-10,0.043134,0.0,6.61581,2.356618
1982-02-11,0.014628,0.0,6.618857,2.020355
1982-02-12,0.807777,0.16264,5.030095,1.833049
1982-02-13,12.704059,30.469867,4.86381,1.836939
1982-02-14,10.910478,12.387751,4.693524,2.08205
1982-02-15,13.75018,9.85594,6.323048,2.734011
1982-02-16,0.980456,0.544304,5.638095,2.26102
1982-02-17,0.429345,0.148916,6.439238,2.354395
1982-02-18,0.007816,0.0,7.019048,2.029804
1982-02-19,1.135658,1.053093,6.289143,1.791363
1982-02-20,1.162855,1.210472,6.255429,1.643519
1982-02-21,4.649312,1.63596,3.630857,1.624621
1982-02-22,46.747974,47.145121,5.268572,4.40921
1982-02-23,1.773093,0.746795,5.831429,3.694444
1982-02-24,13.168462,6.959236,2.758857,3.483237
1982-02-25,32.986479,26.961297,6.279238,3.349844
1982-02-26,9.372063,13.936725,5.197524,3.191995
1982-02-27,1.680495,0.0,5.990286,2.851842
1982-02-28,2.968637,1.050265,5.84019,2.505018
1982-03-01,1.748194,0.029512,5.454286,2.287142
1982-03-02,0.020861,0.012743,6.355429,2.114287
1982-03-03,1.695006,2.068129,6.463429,1.961996
1982-03-04,17.287658,22.325079,4.319619,2.15764
1982-03-05,21.692026,29.483979,5.254286,8.207034
1982-03-06,5.636726,9.566016,6.430476,6.021048
1982-03-07,0.900435,0.558063,7.001333,4.012365
1982-03-08,0.065417,0.0,6.124572,3.342063
1982-03-09,0.0,0.0,5.960381,3.072497
1982-03-10,18.688817,19.791592,4.003619,2.91965
1982-03-11,28.922106,24.745821,5.765143,4.402541
1982-03-12,0.0,0.0,5.875048,3.523255
1982-03-13,0.0,0.0,4.930095,2.870739
1982-03-14,1.151129,1.012334,4.958857,2.825719
1982-03-15,4.332273,0.746788,5.204952,2.808489
1982-03-16,5.384896,4.389254,3.604762,2.990237
1982-03-17,44.94599,49.75132,2.970667,8.30041
1982-03-18,140.856603,162.30969,2.163619,49.787451
1982-03-19,45.664319,65.695944,3.814286,88.414869
1982-03-20,16.958849,16.126246,3.557905,23.279386
1982-03-21,22.225262,25.056686,3.863619,17.30836
1982-03-22,9.244373,5.435008,4.408572,12.027646
1982-03-23,13.972909,14.439987,4.000952,10.620345
1982-03-24,3.634714,2.918437,5.458667,9.727164
1982-03-25,0.834165,0.03752,4.882857,7.767391
1982-03-26,0.761994,1.439956,4.802095,6.664672
1982-03-27,2.194626,3.180706,5.410857,6.123317
1982-03-28,0.185441,0.0293,5.524762,5.381315
1982-03-29,1.267891,1.544693,5.317333,4.761036
1982-03-30,2.232679,2.637087,3.759429,4.314723
1982-03-31,3.226942,3.526014,2.105143,4.103517
1982-04-01,29.080642,14.248345,2.124762,4.15743
1982-04-02,68.55373,46.262238,3.967238,10.865455
1982-04-03,44.579446,35.873467,2.973524,7.962479
1982-04-04,55.741183,49.54488,4.870095,20.743243
1982-04-05,8.351261,4.200117,4.354286,16.875943
1982-04-06,0.0,0.0,5.194286,9.868339
1982-04-07,0.165303,0.0,1.973524,7.602317
1982-04-08,4.601226,5.775205,1.768952,6.525165
1982-04-09,20.709448,16.394172,2.328762,6.253931
1982-04-10,12.366922,0.167994,3.821143,6.77361
1982-04-11,5.128348,0.025714,4.470095,5.893213
1982-04-12,4.551856,0.0,3.666286,5.310728
1982-04-13,1.269998,0.597086,3.140952,4.833291
1982-04-14,4.421414,1.307331,1.631429,4.371971
1982-04-15,172.01808,130.783742,1.441524,45.835113
1982-04-16,72.851579,57.35235,2.639619,49.749656
1982-04-17,31.697519,12.680113,1.337143,19.191432
1982-04-18,3.696339,1.798432,3.275619,13.412715
1982-04-19,5.118397,1.248709,3.458667,9.679365
1982-04-20,1.4412,0.426057,4.164572,7.932466
1982-04-21,1.532706,0.229888,3.63581,6.827523
1982-04-22,1.362182,0.260333,3.921524,6.20113
1982-04-23,2.495746,0.278086,3.510095,5.666444
1982-04-24,1.381858,0.058862,3.244952,5.307949
1982-04-25,1.280177,1.324336,3.082857,4.911659
1982-04-26,0.257533,0.0,4.651238,4.547606
1982-04-27,0.004098,0.0,4.406286,4.147426
1982-04-28,0.002212,0.0,4.188762,3.95734
1982-04-29,0.149388,0.0,2.319238,3.718343
1982-04-30,1.56604,0.806982,1.468571,3.529925
1982-05-01,14.703404,13.890785,1.782286,3.831172
1982-05-02,6.876034,8.902605,4.040381,3.925659
1982-05-03,0.0,0.0,4.075048,3.409315
1982-05-04,0.0,0.0,4.101905,3.251466
1982-05-05,0.038398,0.0,4.256,3.094173
1982-05-06,0.007072,0.0,4.464762,2.981344
1982-05-07,0.005789,0.0,4.126095,2.869627
1982-05-08,0.034777,0.0,4.170667,2.800707
1982-05-09,0.004373,0.0,4.200381,2.756799
1982-05-10,0.022959,0.0,4.050095,2.68899
1982-05-11,0.012818,0.0,4.113524,2.58561
1982-05-12,0.0,0.0,4.178095,2.423871
1982-05-13,0.005359,0.0,3.838857,2.463889
1982-05-14,0.006023,0.0,3.14,2.412199
1982-05-15,0.009695,0.0,3.842667,2.352728
1982-05-16,0.050214,0.0,2.473714,2.291033
1982-05-17,9.750028,5.394438,2.769905,2.32327
1982-05-18,2.509859,0.008571,2.579429,2.35773
1982-05-19,16.398025,18.571716,2.625333,2.493902
1982-05-20,9.014866,2.894411,2.57181,2.968005
1982-05-21,4.163557,1.193257,3.662286,2.590613
1982-05-22,0.530299,0.499581,3.298286,2.23712
1982-05-23,0.0,0.0,2.873524,2.145412
1982-05-24,0.090532,0.0,3.118286,2.134852
1982-05-25,0.001395,0.0,3.411619,2.124847
1982-05-26,0.004193,0.0,2.653905,2.059262
1982-05-27,1.29316,1.718794,3.107238,2.00257
1982-05-28,5.843214,6.609998,2.329143,2.130961
1982-05-29,11.88904,14.930992,2.013143,2.49946
1982-05-30,4.789137,2.043351,2.636762,2.444436
1982-05-31,0.015977,0.0,2.804,2.203772
1982-06-01,0.078798,0.0,2.946476,2.008684
1982-06-02,0.194347,0.0,1.016571,1.894187
1982-06-03,0.0,0.0,2.521333,1.850835
1982-06-04,0.0,0.0,2.802286,1.799145
1982-06-05,8.118181,6.214422,1.542476,1.719109
1982-06-06,17.427074,10.135952,1.55219,1.941987
1982-06-07,12.789481,6.462252,1.108571,2.326049
1982-06-08,24.728088,17.967547,2.357524,2.154305
1982-06-09,0.264433,0.0,3.323429,2.008128
1982-06-10,0.002163,0.0,3.531048,1.92031
1982-06-11,0.0,0.0,2.627048,1.893076
1982-06-12,0.0,0.0,2.575048,1.7997
1982-06-13,0.0,0.0,2.759429,1.719109
1982-06-14,0.000368,0.0,1.995429,1.669642
1982-06-15,0.0,0.0,2.708381,1.594052
1982-06-16,0.0,0.0,2.338667,1.54792
1982-06-17,0.0,0.0,2.371048,1.476777
1982-06-18,0.0,0.0,2.530095,1.43398
1982-06-19,0.0,0.0,1.917714,1.367839
1982-06-20,0.0,0.0,1.355429,1.326709
1982-06-21,0.018123,0.0,1.992381,1.226664
1982-06-22,0.0,0.0,1.446667,1.167193
1982-06-23,0.0,0.0,1.916762,1.131066
1982-06-24,0.0,0.0,2.296762,1.076041
1982-06-25,0.0,0.0,2.014667,1.042137
1982-06-26,0.006847,0.0,2.548762,0.990447
1982-06-27,0.0,0.0,2.877714,0.989891
1982-06-28,0.001417,0.0,2.618095,0.989891
1982-06-29,0.599775,0.007998,2.912571,0.989891
1982-06-30,0.000716,0.0,3.040572,0.989891
1982-07-01,0.006189,0.0,2.898667,0.958766
1982-07-02,0.0,0.0,2.625333,0.910966
1982-07-03,1.031931,1.117494,2.258667,0.881509
1982-07-04,0.0,0.0,2.517714,0.836488
1982-07-05,1.745461,1.860363,2.398476,0.835933
1982-07-06,0.0,0.0,2.394476,0.808698
1982-07-07,0.0,0.0,2.123619,0.766457
1982-07-08,0.046836,0.20529,3.041905,0.74089
1982-07-09,0.284375,0.0,2.221333,0.701983
1982-07-10,2.204243,2.112507,2.723619,0.701983
1982-07-11,1.84631,1.6548,3.030095,0.701983
1982-07-12,2.188614,0.995751,2.367048,0.701983
1982-07-13,5.004185,3.626244,2.608572,0.93431
1982-07-14,5.903231,5.008191,2.589714,1.052141
1982-07-15,0.574046,0.271541,1.579619,0.990447
1982-07-16,0.178097,0.0,2.469714,0.989891
1982-07-17,0.189399,0.08601,2.887619,0.958766
1982-07-18,0.002584,0.0,2.851619,0.910966
1982-07-19,0.004369,0.0,2.272381,0.910411
1982-07-20,0.0,0.0,2.239429,0.910411
1982-07-21,0.0,0.0,2.543048,0.881509
1982-07-22,0.0,0.0,2.930476,0.836488
1982-07-23,8.4e-05,0.0,3.030667,0.835933
1982-07-24,8.4e-05,0.0,3.425333,0.835933
1982-07-25,0.0,0.0,3.538857,0.808698
1982-07-26,0.322426,0.0,2.310286,0.766457
1982-07-27,0.08123,0.0,2.622286,0.766457
1982-07-28,4.086481,3.740333,2.48381,1.058255
1982-07-29,3.203475,2.10506,2.498095,1.232778
1982-07-30,0.309167,0.333453,2.802286,1.043804
1982-07-31,0.0,0.0,1.933333,0.990447
1982-08-01,0.0,0.0,2.491048,0.958766
1982-08-02,0.0,0.0,1.500952,0.882064
1982-08-03,1.650785,0.031616,2.161143,0.836488
1982-08-04,1.341183,1.821637,1.725905,0.808698
1982-08-05,0.241628,0.0,1.688952,0.741445
1982-08-06,0.230651,0.168562,1.91619,0.701983
1982-08-07,1.128841,0.021523,1.664191,0.701983
1982-08-08,3.798962,2.237651,1.916381,0.701983
1982-08-09,0.988916,0.0,1.835429,0.701983
1982-08-10,1.797202,0.406774,2.156,0.701983
1982-08-11,1.466166,0.341329,2.193524,0.701983
1982-08-12,1.091343,0.303589,2.984571,0.701983
1982-08-13,0.393893,0.062839,3.027429,0.678084
1982-08-14,0.039273,0.0,4.003619,0.641956
1982-08-15,0.0,0.0,4.124,0.6414
1982-08-16,0.000372,0.0,4.125143,0.619724
1982-08-17,0.0,0.0,3.829524,0.58582
1982-08-18,3.228564,1.491182,2.513714,0.58582
1982-08-19,3.071948,2.331574,1.924381,0.58582
1982-08-20,1.830153,1.954998,1.970667,0.58582
1982-08-21,0.567,0.397881,2.19181,0.58582
1982-08-22,0.865167,0.0,1.641333,0.58582
1982-08-23,0.013495,0.0,2.624381,0.58582
1982-08-24,0.027182,0.0,3.647238,0.58582
1982-08-25,0.029593,0.0,3.003048,0.58582
1982-08-26,0.013947,0.0,3.146667,0.58582
1982-08-27,6.922498,5.659381,2.789143,0.565255
1982-08-28,14.08173,12.543195,2.89181,0.595824
1982-08-29,3.455424,0.044177,3.39619,0.700316
1982-08-30,4.361603,2.412694,3.505143,0.701983
1982-08-31,0.03407,0.0,4.370286,0.678084
1982-09-01,0.001317,0.0,4.446667,0.62028
1982-09-02,0.195517,0.0,3.405524,0.565811
1982-09-03,2.657857,3.582867,3.396952,0.53413
1982-09-04,0.06819,0.0,4.99619,0.533574
1982-09-05,0.0,0.0,4.872572,0.514677
1982-09-06,0.0,0.0,4.572381,0.485775
1982-09-07,0.0,0.0,4.270857,0.485775
1982-09-08,0.0,0.0,4.436,0.472991
1982-09-09,0.0,0.0,4.740381,0.44131
1982-09-10,2.652333,1.107053,2.916191,0.440754
1982-09-11,0.000167,0.0,3.640952,0.440754
1982-09-12,2.568337,5.021463,4.516571,0.457428
1982-09-13,2.39359,2.00605,3.556952,0.485219
1982-09-14,7.276445,4.118059,3.193714,0.467989
1982-09-15,3.637189,2.030671,5.054095,0.52079
1982-09-16,0.0001,0.0,5.290667,0.48244
1982-09-17,0.0,0.0,4.796572,0.425192
1982-09-18,0.0,0.0,5.109333,0.384618
1982-09-19,0.0,0.0,5.417333,0.36183
1982-09-20,0.002232,0.0,4.474476,0.361274
1982-09-21,0.0,0.0,3.337524,0.361274
1982-09-22,0.0,0.0,4.5,0.347935
1982-09-23,9.922937,4.16667,4.402476,0.326814
1982-09-24,0.156066,0.038071,5.101714,0.326814
1982-09-25,0.000327,0.0,5.746095,0.326814
1982-09-26,0.0,0.0,5.276381,0.326814
1982-09-27,0.0,0.0,5.187429,0.326814
1982-09-28,0.0,0.0,5.808952,0.326814
1982-09-29,0.0,0.0,4.225905,0.326814
1982-09-30,0.0,0.0,2.658857,0.31403
1982-10-01,0.0,0.0,3.179619,0.282905
1982-10-02,0.0,0.0,4.629905,0.264564
1982-10-03,0.081817,0.054073,3.693524,0.264564
1982-10-04,8.102658,9.088568,5.086095,0.273457
1982-10-05,0.012959,0.0,6.085333,0.460208
1982-10-06,0.0,0.0,5.894667,0.395734
1982-10-07,0.0,0.0,5.621143,0.314586
1982-10-08,0.0,0.0,5.238095,0.306249
1982-10-09,0.001559,0.0,5.587619,0.326258
1982-10-10,0.0001,0.0,3.319429,0.326814
1982-10-11,0.0,0.0,2.153524,0.31403
1982-10-12,0.000977,0.0,2.540571,0.282905
1982-10-13,0.0,0.0,5.842286,0.264564
1982-10-14,0.0,0.0,5.627238,0.254003
1982-10-15,0.0,0.0,6.519619,0.237329
1982-10-16,0.0,0.0,6.268762,0.227325
1982-10-17,0.0,0.0,6.504953,0.212318
1982-10-18,0.0,0.0,6.006476,0.212318
1982-10-19,0.0,0.0,6.356,0.212318
1982-10-20,0.0,0.0,6.119048,0.212318
1982-10-21,0.0,0.0,6.101714,0.212318
1982-10-22,0.0,0.0,5.920762,0.212318
1982-10-23,0.0,0.0,6.378095,0.212318
1982-10-24,0.0,0.0,5.712,0.212318
1982-10-25,0.0,0.0,5.528762,0.212318
1982-10-26,0.0,0.0,5.423619,0.203425
1982-10-27,0.0,0.0,5.509143,0.18953
1982-10-28,0.0,0.0,5.688191,0.18953
1982-10-29,0.008491,0.0,5.456,0.18953
1982-10-30,0.0,0.0,5.826667,0.18953
1982-10-31,0.018291,0.0,5.262476,0.18953
1982-11-01,0.114647,0.09459,5.983238,0.18953
1982-11-02,0.00215,0.0,5.637905,0.18953
1982-11-03,5.129639,7.496556,5.182476,0.18953
1982-11-04,4.472301,5.443926,4.423619,0.216764
1982-11-05,0.194745,0.493821,5.257715,0.278459
1982-11-06,0.553635,1.074435,5.383619,0.248445
1982-11-07,0.000958,0.0,6.035048,0.246222
1982-11-08,0.223454,0.0,6.777714,0.237329
1982-11-09,0.0,0.0,6.873143,0.227325
1982-11-10,0.0,0.0,6.472572,0.205092
1982-11-11,0.0,0.0,6.874476,0.164519
1982-11-12,0.088653,0.0,5.704762,0.150068
1982-11-13,2.51864,4.205264,4.94781,0.156737
1982-11-14,0.177556,0.211751,5.553524,0.15507
1982-11-15,0.00074,0.0,5.812572,0.149512
1982-11-16,0.004667,0.0,5.369524,0.137284
1982-11-17,0.003923,0.0,5.210857,0.142842
1982-11-18,0.000982,0.0,5.070476,0.133949
1982-11-19,0.0,0.0,5.575429,0.128947
1982-11-20,5.726657,4.225425,5.127619,0.110605
1982-11-21,14.565448,9.414214,3.957905,0.254559
1982-11-22,2.164395,2.373119,5.119619,0.314586
1982-11-23,6.573601,6.933278,3.244,0.217876
1982-11-24,4.658354,5.422062,5.914857,0.403515
1982-11-25,1.800841,0.709075,5.630476,0.384062
1982-11-26,0.0,0.0,6.461714,0.272901
1982-11-27,0.0,0.0,6.401333,0.203981
1982-11-28,0.0,0.0,6.360381,0.171744
1982-11-29,0.002031,0.0,6.529524,0.151735
1982-11-30,2.405707,5.012338,5.677524,0.146733
1982-12-01,0.000965,0.0,6.74781,0.133949
1982-12-02,0.003997,0.0,5.728572,0.132838
1982-12-03,0.001326,0.0,6.438667,0.132838
1982-12-04,0.124678,0.0,5.530095,0.132838
1982-12-05,11.770352,9.12355,7.015619,0.136728
1982-12-06,6.976676,4.380152,6.623238,0.150068
1982-12-07,0.330751,0.14226,6.131048,0.150068
1982-12-08,29.062186,22.958434,4.684,0.152291
1982-12-09,4.377135,2.696519,4.693524,0.347379
1982-12-10,0.0,0.0,4.810476,0.212874
1982-12-11,0.0,0.0,4.432,0.162295
1982-12-12,0.0,0.0,5.435048,0.136728
1982-12-13,0.0,0.0,6.55981,0.132838
1982-12-14,0.807662,0.304386,5.397333,0.132838
1982-12-15,2.023685,2.12298,4.051429,0.150623
1982-12-16,4.470824,1.836694,5.119238,0.18953
1982-12-17,0.0,0.0,6.497333,0.18953
1982-12-18,0.0,0.0,6.436572,0.159516
1982-12-19,0.095458,0.0,6.685333,0.147844
1982-12-20,0.0,0.0,5.945905,0.140619
1982-12-21,2.258728,3.923799,6.532,0.15507
1982-12-22,12.352889,15.667586,5.200762,0.30347
1982-12-23,9.026088,9.052167,4.510286,0.380171
1982-12-24,17.565301,17.526028,4.850667,0.391288
1982-12-25,3.784403,4.908151,6.929714,0.44798
1982-12-26,0.0,0.0,6.561905,0.300691
1982-12-27,0.168609,0.001712,5.002286,0.205092
1982-12-28,0.032932,0.014269,6.071619,0.18953
1982-12-29,1.271341,0.8849,6.817333,0.196755
1982-12-30,0.4587,0.710596,6.560952,0.163407
1982-12-31,0.0,0.0,5.414476,0.150068
1983-01-01,0.185761,0.456356,4.573143,0.142286
1983-01-02,3.716642,3.145286,4.21581,0.260117
1983-01-03,4.557405,2.749645,4.286667,0.355716
1983-01-04,0.09245,0.046078,5.96381,0.212318
1983-01-05,0.003402,0.0,5.675048,0.183972
1983-01-06,0.0,0.0,6.777714,0.155626
1983-01-07,0.0,0.0,7.358667,0.150068
1983-01-08,0.0,0.0,6.176762,0.145065
1983-01-09,0.0,0.0,6.628762,0.133393
1983-01-10,0.440234,0.074057,6.670095,0.133393
1983-01-11,6.836577,8.52964,5.786095,0.136173
1983-01-12,0.000452,0.0,7.485333,0.168409
1983-01-13,0.005041,0.0,6.989524,0.142286
1983-01-14,0.010125,0.0,4.582286,0.132838
1983-01-15,13.089369,18.474787,4.170095,0.308472
1983-01-16,1.950058,2.264165,5.560762,0.711988
1983-01-17,0.610657,0.062656,7.082667,0.276791
1983-01-18,0.0,0.0,6.395048,0.228436
1983-01-19,0.0,0.0,6.675048,0.177858
1983-01-20,0.0,0.0,5.442286,0.164519
1983-01-21,0.26569,0.231788,5.63981,0.146177
1983-01-22,0.240781,0.025296,6.008571,0.133393
1983-01-23,0.0,0.0,6.725905,0.128391
1983-01-24,0.035275,0.0,6.853905,0.117831
1983-01-25,0.000858,0.0,6.568191,0.125056
1983-01-26,2.806622,2.32606,6.225334,0.123945
1983-01-27,6.500854,8.322594,5.090476,0.178414
1983-01-28,14.151873,16.89445,6.072381,0.584708
